iterate,power,delta,band
32854,0.69,1.1,0.22
32855,0.69,1.1,0.23
32856,0.69,1.1,0.24000000000000002
32857,0.69,1.1,0.25
32858,0.69,1.1,0.26
32859,0.69,1.1,0.27
32860,0.69,1.1,0.28
32861,0.69,1.1,0.29000000000000004
32862,0.69,1.1,0.30000000000000004
32863,0.69,1.1,0.31
32864,0.69,1.1,0.32
32865,0.69,1.1,0.33
32866,0.69,1.1,0.33999999999999997
32867,0.69,1.1,0.35
32868,0.69,1.1,0.36
32869,0.69,1.1,0.37
32870,0.69,1.1,0.38
32871,0.69,1.1,0.39
32872,0.69,1.1,0.4
32873,0.69,1.1,0.41000000000000003
32874,0.69,1.1,0.42000000000000004
32875,0.69,1.1,0.43000000000000005
32876,0.69,1.1,0.44000000000000006
32877,0.69,1.1,0.45000000000000007
32878,0.69,1.1,0.45999999999999996
32879,0.69,1.1,0.47
32880,0.69,1.1,0.48
32881,0.69,1.1,0.49
32882,0.69,1.1,0.5
32883,0.69,1.1500000000000001,0.1
32884,0.69,1.1500000000000001,0.11
32885,0.69,1.1500000000000001,0.12000000000000001
32886,0.69,1.1500000000000001,0.13
32887,0.69,1.1500000000000001,0.14
32888,0.69,1.1500000000000001,0.15000000000000002
32889,0.69,1.1500000000000001,0.16
32890,0.69,1.1500000000000001,0.17
32891,0.69,1.1500000000000001,0.18
32892,0.69,1.1500000000000001,0.19
32893,0.69,1.1500000000000001,0.2
32894,0.69,1.1500000000000001,0.21000000000000002
32895,0.69,1.1500000000000001,0.22
32896,0.69,1.1500000000000001,0.23
32897,0.69,1.1500000000000001,0.24000000000000002
32898,0.69,1.1500000000000001,0.25
32899,0.69,1.1500000000000001,0.26
32900,0.69,1.1500000000000001,0.27
32901,0.69,1.1500000000000001,0.28
32902,0.69,1.1500000000000001,0.29000000000000004
32903,0.69,1.1500000000000001,0.30000000000000004
32904,0.69,1.1500000000000001,0.31
32905,0.69,1.1500000000000001,0.32
32906,0.69,1.1500000000000001,0.33
32907,0.69,1.1500000000000001,0.33999999999999997
32908,0.69,1.1500000000000001,0.35
32909,0.69,1.1500000000000001,0.36
32910,0.69,1.1500000000000001,0.37
32911,0.69,1.1500000000000001,0.38
32912,0.69,1.1500000000000001,0.39
32913,0.69,1.1500000000000001,0.4
32914,0.69,1.1500000000000001,0.41000000000000003
32915,0.69,1.1500000000000001,0.42000000000000004
32916,0.69,1.1500000000000001,0.43000000000000005
32917,0.69,1.1500000000000001,0.44000000000000006
32918,0.69,1.1500000000000001,0.45000000000000007
32919,0.69,1.1500000000000001,0.45999999999999996
32920,0.69,1.1500000000000001,0.47
32921,0.69,1.1500000000000001,0.48
32922,0.69,1.1500000000000001,0.49
32923,0.69,1.1500000000000001,0.5
32924,0.69,1.2000000000000002,0.1
32925,0.69,1.2000000000000002,0.11
32926,0.69,1.2000000000000002,0.12000000000000001
32927,0.69,1.2000000000000002,0.13
32928,0.69,1.2000000000000002,0.14
32929,0.69,1.2000000000000002,0.15000000000000002
32930,0.69,1.2000000000000002,0.16
32931,0.69,1.2000000000000002,0.17
32932,0.69,1.2000000000000002,0.18
32933,0.69,1.2000000000000002,0.19
32934,0.69,1.2000000000000002,0.2
32935,0.69,1.2000000000000002,0.21000000000000002
32936,0.69,1.2000000000000002,0.22
32937,0.69,1.2000000000000002,0.23
32938,0.69,1.2000000000000002,0.24000000000000002
32939,0.69,1.2000000000000002,0.25
32940,0.69,1.2000000000000002,0.26
32941,0.69,1.2000000000000002,0.27
32942,0.69,1.2000000000000002,0.28
32943,0.69,1.2000000000000002,0.29000000000000004
32944,0.69,1.2000000000000002,0.30000000000000004
32945,0.69,1.2000000000000002,0.31
32946,0.69,1.2000000000000002,0.32
32947,0.69,1.2000000000000002,0.33
32948,0.69,1.2000000000000002,0.33999999999999997
32949,0.69,1.2000000000000002,0.35
32950,0.69,1.2000000000000002,0.36
32951,0.69,1.2000000000000002,0.37
32952,0.69,1.2000000000000002,0.38
32953,0.69,1.2000000000000002,0.39
32954,0.69,1.2000000000000002,0.4
32955,0.69,1.2000000000000002,0.41000000000000003
32956,0.69,1.2000000000000002,0.42000000000000004
32957,0.69,1.2000000000000002,0.43000000000000005
32958,0.69,1.2000000000000002,0.44000000000000006
32959,0.69,1.2000000000000002,0.45000000000000007
32960,0.69,1.2000000000000002,0.45999999999999996
32961,0.69,1.2000000000000002,0.47
32962,0.69,1.2000000000000002,0.48
32963,0.69,1.2000000000000002,0.49
32964,0.69,1.2000000000000002,0.5
32965,0.69,1.25,0.1
32966,0.69,1.25,0.11
32967,0.69,1.25,0.12000000000000001
32968,0.69,1.25,0.13
32969,0.69,1.25,0.14
32970,0.69,1.25,0.15000000000000002
32971,0.69,1.25,0.16
32972,0.69,1.25,0.17
32973,0.69,1.25,0.18
32974,0.69,1.25,0.19
32975,0.69,1.25,0.2
32976,0.69,1.25,0.21000000000000002
32977,0.69,1.25,0.22
32978,0.69,1.25,0.23
32979,0.69,1.25,0.24000000000000002
32980,0.69,1.25,0.25
32981,0.69,1.25,0.26
32982,0.69,1.25,0.27
32983,0.69,1.25,0.28
32984,0.69,1.25,0.29000000000000004
32985,0.69,1.25,0.30000000000000004
32986,0.69,1.25,0.31
32987,0.69,1.25,0.32
32988,0.69,1.25,0.33
32989,0.69,1.25,0.33999999999999997
32990,0.69,1.25,0.35
32991,0.69,1.25,0.36
32992,0.69,1.25,0.37
32993,0.69,1.25,0.38
32994,0.69,1.25,0.39
32995,0.69,1.25,0.4
32996,0.69,1.25,0.41000000000000003
32997,0.69,1.25,0.42000000000000004
32998,0.69,1.25,0.43000000000000005
32999,0.69,1.25,0.44000000000000006
33000,0.69,1.25,0.45000000000000007
33001,0.69,1.25,0.45999999999999996
33002,0.69,1.25,0.47
33003,0.69,1.25,0.48
33004,0.69,1.25,0.49
33005,0.69,1.25,0.5
33006,0.69,1.3,0.1
33007,0.69,1.3,0.11
33008,0.69,1.3,0.12000000000000001
33009,0.69,1.3,0.13
33010,0.69,1.3,0.14
33011,0.69,1.3,0.15000000000000002
33012,0.69,1.3,0.16
33013,0.69,1.3,0.17
33014,0.69,1.3,0.18
33015,0.69,1.3,0.19
33016,0.69,1.3,0.2
33017,0.69,1.3,0.21000000000000002
33018,0.69,1.3,0.22
33019,0.69,1.3,0.23
33020,0.69,1.3,0.24000000000000002
33021,0.69,1.3,0.25
33022,0.69,1.3,0.26
33023,0.69,1.3,0.27
33024,0.69,1.3,0.28
33025,0.69,1.3,0.29000000000000004
33026,0.69,1.3,0.30000000000000004
33027,0.69,1.3,0.31
33028,0.69,1.3,0.32
33029,0.69,1.3,0.33
33030,0.69,1.3,0.33999999999999997
33031,0.69,1.3,0.35
33032,0.69,1.3,0.36
33033,0.69,1.3,0.37
33034,0.69,1.3,0.38
33035,0.69,1.3,0.39
33036,0.69,1.3,0.4
33037,0.69,1.3,0.41000000000000003
33038,0.69,1.3,0.42000000000000004
33039,0.69,1.3,0.43000000000000005
33040,0.69,1.3,0.44000000000000006
33041,0.69,1.3,0.45000000000000007
33042,0.69,1.3,0.45999999999999996
33043,0.69,1.3,0.47
33044,0.69,1.3,0.48
33045,0.69,1.3,0.49
33046,0.69,1.3,0.5
33047,0.69,1.35,0.1
33048,0.69,1.35,0.11
33049,0.69,1.35,0.12000000000000001
33050,0.69,1.35,0.13
33051,0.69,1.35,0.14
33052,0.69,1.35,0.15000000000000002
33053,0.69,1.35,0.16
33054,0.69,1.35,0.17
33055,0.69,1.35,0.18
33056,0.69,1.35,0.19
33057,0.69,1.35,0.2
33058,0.69,1.35,0.21000000000000002
33059,0.69,1.35,0.22
33060,0.69,1.35,0.23
33061,0.69,1.35,0.24000000000000002
33062,0.69,1.35,0.25
33063,0.69,1.35,0.26
33064,0.69,1.35,0.27
33065,0.69,1.35,0.28
33066,0.69,1.35,0.29000000000000004
33067,0.69,1.35,0.30000000000000004
33068,0.69,1.35,0.31
33069,0.69,1.35,0.32
33070,0.69,1.35,0.33
33071,0.69,1.35,0.33999999999999997
33072,0.69,1.35,0.35
33073,0.69,1.35,0.36
33074,0.69,1.35,0.37
33075,0.69,1.35,0.38
33076,0.69,1.35,0.39
33077,0.69,1.35,0.4
33078,0.69,1.35,0.41000000000000003
33079,0.69,1.35,0.42000000000000004
33080,0.69,1.35,0.43000000000000005
33081,0.69,1.35,0.44000000000000006
33082,0.69,1.35,0.45000000000000007
33083,0.69,1.35,0.45999999999999996
33084,0.69,1.35,0.47
33085,0.69,1.35,0.48
33086,0.69,1.35,0.49
33087,0.69,1.35,0.5
33088,0.69,1.4000000000000001,0.1
33089,0.69,1.4000000000000001,0.11
33090,0.69,1.4000000000000001,0.12000000000000001
33091,0.69,1.4000000000000001,0.13
33092,0.69,1.4000000000000001,0.14
33093,0.69,1.4000000000000001,0.15000000000000002
33094,0.69,1.4000000000000001,0.16
33095,0.69,1.4000000000000001,0.17
33096,0.69,1.4000000000000001,0.18
33097,0.69,1.4000000000000001,0.19
33098,0.69,1.4000000000000001,0.2
33099,0.69,1.4000000000000001,0.21000000000000002
33100,0.69,1.4000000000000001,0.22
33101,0.69,1.4000000000000001,0.23
33102,0.69,1.4000000000000001,0.24000000000000002
33103,0.69,1.4000000000000001,0.25
33104,0.69,1.4000000000000001,0.26
33105,0.69,1.4000000000000001,0.27
33106,0.69,1.4000000000000001,0.28
33107,0.69,1.4000000000000001,0.29000000000000004
33108,0.69,1.4000000000000001,0.30000000000000004
33109,0.69,1.4000000000000001,0.31
33110,0.69,1.4000000000000001,0.32
33111,0.69,1.4000000000000001,0.33
33112,0.69,1.4000000000000001,0.33999999999999997
33113,0.69,1.4000000000000001,0.35
33114,0.69,1.4000000000000001,0.36
33115,0.69,1.4000000000000001,0.37
33116,0.69,1.4000000000000001,0.38
33117,0.69,1.4000000000000001,0.39
33118,0.69,1.4000000000000001,0.4
33119,0.69,1.4000000000000001,0.41000000000000003
33120,0.69,1.4000000000000001,0.42000000000000004
33121,0.69,1.4000000000000001,0.43000000000000005
33122,0.69,1.4000000000000001,0.44000000000000006
33123,0.69,1.4000000000000001,0.45000000000000007
33124,0.69,1.4000000000000001,0.45999999999999996
33125,0.69,1.4000000000000001,0.47
33126,0.69,1.4000000000000001,0.48
33127,0.69,1.4000000000000001,0.49
33128,0.69,1.4000000000000001,0.5
33129,0.69,1.4500000000000002,0.1
33130,0.69,1.4500000000000002,0.11
33131,0.69,1.4500000000000002,0.12000000000000001
33132,0.69,1.4500000000000002,0.13
33133,0.69,1.4500000000000002,0.14
33134,0.69,1.4500000000000002,0.15000000000000002
33135,0.69,1.4500000000000002,0.16
33136,0.69,1.4500000000000002,0.17
33137,0.69,1.4500000000000002,0.18
33138,0.69,1.4500000000000002,0.19
33139,0.69,1.4500000000000002,0.2
33140,0.69,1.4500000000000002,0.21000000000000002
33141,0.69,1.4500000000000002,0.22
33142,0.69,1.4500000000000002,0.23
33143,0.69,1.4500000000000002,0.24000000000000002
33144,0.69,1.4500000000000002,0.25
33145,0.69,1.4500000000000002,0.26
33146,0.69,1.4500000000000002,0.27
33147,0.69,1.4500000000000002,0.28
33148,0.69,1.4500000000000002,0.29000000000000004
33149,0.69,1.4500000000000002,0.30000000000000004
33150,0.69,1.4500000000000002,0.31
33151,0.69,1.4500000000000002,0.32
33152,0.69,1.4500000000000002,0.33
33153,0.69,1.4500000000000002,0.33999999999999997
33154,0.69,1.4500000000000002,0.35
33155,0.69,1.4500000000000002,0.36
33156,0.69,1.4500000000000002,0.37
33157,0.69,1.4500000000000002,0.38
33158,0.69,1.4500000000000002,0.39
33159,0.69,1.4500000000000002,0.4
33160,0.69,1.4500000000000002,0.41000000000000003
33161,0.69,1.4500000000000002,0.42000000000000004
33162,0.69,1.4500000000000002,0.43000000000000005
33163,0.69,1.4500000000000002,0.44000000000000006
33164,0.69,1.4500000000000002,0.45000000000000007
33165,0.69,1.4500000000000002,0.45999999999999996
33166,0.69,1.4500000000000002,0.47
33167,0.69,1.4500000000000002,0.48
33168,0.69,1.4500000000000002,0.49
33169,0.69,1.4500000000000002,0.5
33170,0.69,1.5,0.1
33171,0.69,1.5,0.11
33172,0.69,1.5,0.12000000000000001
33173,0.69,1.5,0.13
33174,0.69,1.5,0.14
33175,0.69,1.5,0.15000000000000002
33176,0.69,1.5,0.16
33177,0.69,1.5,0.17
33178,0.69,1.5,0.18
33179,0.69,1.5,0.19
33180,0.69,1.5,0.2
33181,0.69,1.5,0.21000000000000002
33182,0.69,1.5,0.22
33183,0.69,1.5,0.23
33184,0.69,1.5,0.24000000000000002
33185,0.69,1.5,0.25
33186,0.69,1.5,0.26
33187,0.69,1.5,0.27
33188,0.69,1.5,0.28
33189,0.69,1.5,0.29000000000000004
33190,0.69,1.5,0.30000000000000004
33191,0.69,1.5,0.31
33192,0.69,1.5,0.32
33193,0.69,1.5,0.33
33194,0.69,1.5,0.33999999999999997
33195,0.69,1.5,0.35
33196,0.69,1.5,0.36
33197,0.69,1.5,0.37
33198,0.69,1.5,0.38
33199,0.69,1.5,0.39
33200,0.69,1.5,0.4
33201,0.69,1.5,0.41000000000000003
33202,0.69,1.5,0.42000000000000004
33203,0.69,1.5,0.43000000000000005
33204,0.69,1.5,0.44000000000000006
33205,0.69,1.5,0.45000000000000007
33206,0.69,1.5,0.45999999999999996
33207,0.69,1.5,0.47
33208,0.69,1.5,0.48
33209,0.69,1.5,0.49
33210,0.69,1.5,0.5
33211,0.69,1.55,0.1
33212,0.69,1.55,0.11
33213,0.69,1.55,0.12000000000000001
33214,0.69,1.55,0.13
33215,0.69,1.55,0.14
33216,0.69,1.55,0.15000000000000002
33217,0.69,1.55,0.16
33218,0.69,1.55,0.17
33219,0.69,1.55,0.18
33220,0.69,1.55,0.19
33221,0.69,1.55,0.2
33222,0.69,1.55,0.21000000000000002
33223,0.69,1.55,0.22
33224,0.69,1.55,0.23
33225,0.69,1.55,0.24000000000000002
33226,0.69,1.55,0.25
33227,0.69,1.55,0.26
33228,0.69,1.55,0.27
33229,0.69,1.55,0.28
33230,0.69,1.55,0.29000000000000004
33231,0.69,1.55,0.30000000000000004
33232,0.69,1.55,0.31
33233,0.69,1.55,0.32
33234,0.69,1.55,0.33
33235,0.69,1.55,0.33999999999999997
33236,0.69,1.55,0.35
33237,0.69,1.55,0.36
33238,0.69,1.55,0.37
33239,0.69,1.55,0.38
33240,0.69,1.55,0.39
33241,0.69,1.55,0.4
33242,0.69,1.55,0.41000000000000003
33243,0.69,1.55,0.42000000000000004
33244,0.69,1.55,0.43000000000000005
33245,0.69,1.55,0.44000000000000006
33246,0.69,1.55,0.45000000000000007
33247,0.69,1.55,0.45999999999999996
33248,0.69,1.55,0.47
33249,0.69,1.55,0.48
33250,0.69,1.55,0.49
33251,0.69,1.55,0.5
33252,0.69,1.6,0.1
33253,0.69,1.6,0.11
33254,0.69,1.6,0.12000000000000001
33255,0.69,1.6,0.13
33256,0.69,1.6,0.14
33257,0.69,1.6,0.15000000000000002
33258,0.69,1.6,0.16
33259,0.69,1.6,0.17
33260,0.69,1.6,0.18
33261,0.69,1.6,0.19
33262,0.69,1.6,0.2
33263,0.69,1.6,0.21000000000000002
33264,0.69,1.6,0.22
33265,0.69,1.6,0.23
33266,0.69,1.6,0.24000000000000002
33267,0.69,1.6,0.25
33268,0.69,1.6,0.26
33269,0.69,1.6,0.27
33270,0.69,1.6,0.28
33271,0.69,1.6,0.29000000000000004
33272,0.69,1.6,0.30000000000000004
33273,0.69,1.6,0.31
33274,0.69,1.6,0.32
33275,0.69,1.6,0.33
33276,0.69,1.6,0.33999999999999997
33277,0.69,1.6,0.35
33278,0.69,1.6,0.36
33279,0.69,1.6,0.37
33280,0.69,1.6,0.38
33281,0.69,1.6,0.39
33282,0.69,1.6,0.4
33283,0.69,1.6,0.41000000000000003
33284,0.69,1.6,0.42000000000000004
33285,0.69,1.6,0.43000000000000005
33286,0.69,1.6,0.44000000000000006
33287,0.69,1.6,0.45000000000000007
33288,0.69,1.6,0.45999999999999996
33289,0.69,1.6,0.47
33290,0.69,1.6,0.48
33291,0.69,1.6,0.49
33292,0.69,1.6,0.5
33293,0.69,1.6500000000000001,0.1
33294,0.69,1.6500000000000001,0.11
33295,0.69,1.6500000000000001,0.12000000000000001
33296,0.69,1.6500000000000001,0.13
33297,0.69,1.6500000000000001,0.14
33298,0.69,1.6500000000000001,0.15000000000000002
33299,0.69,1.6500000000000001,0.16
33300,0.69,1.6500000000000001,0.17
33301,0.69,1.6500000000000001,0.18
33302,0.69,1.6500000000000001,0.19
33303,0.69,1.6500000000000001,0.2
33304,0.69,1.6500000000000001,0.21000000000000002
33305,0.69,1.6500000000000001,0.22
33306,0.69,1.6500000000000001,0.23
33307,0.69,1.6500000000000001,0.24000000000000002
33308,0.69,1.6500000000000001,0.25
33309,0.69,1.6500000000000001,0.26
33310,0.69,1.6500000000000001,0.27
33311,0.69,1.6500000000000001,0.28
33312,0.69,1.6500000000000001,0.29000000000000004
33313,0.69,1.6500000000000001,0.30000000000000004
33314,0.69,1.6500000000000001,0.31
33315,0.69,1.6500000000000001,0.32
33316,0.69,1.6500000000000001,0.33
33317,0.69,1.6500000000000001,0.33999999999999997
33318,0.69,1.6500000000000001,0.35
33319,0.69,1.6500000000000001,0.36
33320,0.69,1.6500000000000001,0.37
33321,0.69,1.6500000000000001,0.38
33322,0.69,1.6500000000000001,0.39
33323,0.69,1.6500000000000001,0.4
33324,0.69,1.6500000000000001,0.41000000000000003
33325,0.69,1.6500000000000001,0.42000000000000004
33326,0.69,1.6500000000000001,0.43000000000000005
33327,0.69,1.6500000000000001,0.44000000000000006
33328,0.69,1.6500000000000001,0.45000000000000007
33329,0.69,1.6500000000000001,0.45999999999999996
33330,0.69,1.6500000000000001,0.47
33331,0.69,1.6500000000000001,0.48
33332,0.69,1.6500000000000001,0.49
33333,0.69,1.6500000000000001,0.5
33334,0.69,1.7000000000000002,0.1
33335,0.69,1.7000000000000002,0.11
33336,0.69,1.7000000000000002,0.12000000000000001
33337,0.69,1.7000000000000002,0.13
33338,0.69,1.7000000000000002,0.14
33339,0.69,1.7000000000000002,0.15000000000000002
33340,0.69,1.7000000000000002,0.16
33341,0.69,1.7000000000000002,0.17
33342,0.69,1.7000000000000002,0.18
33343,0.69,1.7000000000000002,0.19
33344,0.69,1.7000000000000002,0.2
33345,0.69,1.7000000000000002,0.21000000000000002
33346,0.69,1.7000000000000002,0.22
33347,0.69,1.7000000000000002,0.23
33348,0.69,1.7000000000000002,0.24000000000000002
33349,0.69,1.7000000000000002,0.25
33350,0.69,1.7000000000000002,0.26
33351,0.69,1.7000000000000002,0.27
33352,0.69,1.7000000000000002,0.28
33353,0.69,1.7000000000000002,0.29000000000000004
33354,0.69,1.7000000000000002,0.30000000000000004
33355,0.69,1.7000000000000002,0.31
33356,0.69,1.7000000000000002,0.32
33357,0.69,1.7000000000000002,0.33
33358,0.69,1.7000000000000002,0.33999999999999997
33359,0.69,1.7000000000000002,0.35
33360,0.69,1.7000000000000002,0.36
33361,0.69,1.7000000000000002,0.37
33362,0.69,1.7000000000000002,0.38
33363,0.69,1.7000000000000002,0.39
33364,0.69,1.7000000000000002,0.4
33365,0.69,1.7000000000000002,0.41000000000000003
33366,0.69,1.7000000000000002,0.42000000000000004
33367,0.69,1.7000000000000002,0.43000000000000005
33368,0.69,1.7000000000000002,0.44000000000000006
33369,0.69,1.7000000000000002,0.45000000000000007
33370,0.69,1.7000000000000002,0.45999999999999996
33371,0.69,1.7000000000000002,0.47
33372,0.69,1.7000000000000002,0.48
33373,0.69,1.7000000000000002,0.49
33374,0.69,1.7000000000000002,0.5
33375,0.69,1.75,0.1
33376,0.69,1.75,0.11
33377,0.69,1.75,0.12000000000000001
33378,0.69,1.75,0.13
33379,0.69,1.75,0.14
33380,0.69,1.75,0.15000000000000002
33381,0.69,1.75,0.16
33382,0.69,1.75,0.17
33383,0.69,1.75,0.18
33384,0.69,1.75,0.19
33385,0.69,1.75,0.2
33386,0.69,1.75,0.21000000000000002
33387,0.69,1.75,0.22
33388,0.69,1.75,0.23
33389,0.69,1.75,0.24000000000000002
33390,0.69,1.75,0.25
33391,0.69,1.75,0.26
33392,0.69,1.75,0.27
33393,0.69,1.75,0.28
33394,0.69,1.75,0.29000000000000004
33395,0.69,1.75,0.30000000000000004
33396,0.69,1.75,0.31
33397,0.69,1.75,0.32
33398,0.69,1.75,0.33
33399,0.69,1.75,0.33999999999999997
33400,0.69,1.75,0.35
33401,0.69,1.75,0.36
33402,0.69,1.75,0.37
33403,0.69,1.75,0.38
33404,0.69,1.75,0.39
33405,0.69,1.75,0.4
33406,0.69,1.75,0.41000000000000003
33407,0.69,1.75,0.42000000000000004
33408,0.69,1.75,0.43000000000000005
33409,0.69,1.75,0.44000000000000006
33410,0.69,1.75,0.45000000000000007
33411,0.69,1.75,0.45999999999999996
33412,0.69,1.75,0.47
33413,0.69,1.75,0.48
33414,0.69,1.75,0.49
33415,0.69,1.75,0.5
33416,0.69,1.8,0.1
33417,0.69,1.8,0.11
33418,0.69,1.8,0.12000000000000001
33419,0.69,1.8,0.13
33420,0.69,1.8,0.14
33421,0.69,1.8,0.15000000000000002
33422,0.69,1.8,0.16
33423,0.69,1.8,0.17
33424,0.69,1.8,0.18
33425,0.69,1.8,0.19
33426,0.69,1.8,0.2
33427,0.69,1.8,0.21000000000000002
33428,0.69,1.8,0.22
33429,0.69,1.8,0.23
33430,0.69,1.8,0.24000000000000002
33431,0.69,1.8,0.25
33432,0.69,1.8,0.26
33433,0.69,1.8,0.27
33434,0.69,1.8,0.28
33435,0.69,1.8,0.29000000000000004
33436,0.69,1.8,0.30000000000000004
33437,0.69,1.8,0.31
33438,0.69,1.8,0.32
33439,0.69,1.8,0.33
33440,0.69,1.8,0.33999999999999997
33441,0.69,1.8,0.35
33442,0.69,1.8,0.36
33443,0.69,1.8,0.37
33444,0.69,1.8,0.38
33445,0.69,1.8,0.39
33446,0.69,1.8,0.4
33447,0.69,1.8,0.41000000000000003
33448,0.69,1.8,0.42000000000000004
33449,0.69,1.8,0.43000000000000005
33450,0.69,1.8,0.44000000000000006
33451,0.69,1.8,0.45000000000000007
33452,0.69,1.8,0.45999999999999996
33453,0.69,1.8,0.47
33454,0.69,1.8,0.48
33455,0.69,1.8,0.49
33456,0.69,1.8,0.5
33457,0.69,1.85,0.1
33458,0.69,1.85,0.11
33459,0.69,1.85,0.12000000000000001
33460,0.69,1.85,0.13
33461,0.69,1.85,0.14
33462,0.69,1.85,0.15000000000000002
33463,0.69,1.85,0.16
33464,0.69,1.85,0.17
33465,0.69,1.85,0.18
33466,0.69,1.85,0.19
33467,0.69,1.85,0.2
33468,0.69,1.85,0.21000000000000002
33469,0.69,1.85,0.22
33470,0.69,1.85,0.23
33471,0.69,1.85,0.24000000000000002
33472,0.69,1.85,0.25
33473,0.69,1.85,0.26
33474,0.69,1.85,0.27
33475,0.69,1.85,0.28
33476,0.69,1.85,0.29000000000000004
33477,0.69,1.85,0.30000000000000004
33478,0.69,1.85,0.31
33479,0.69,1.85,0.32
33480,0.69,1.85,0.33
33481,0.69,1.85,0.33999999999999997
33482,0.69,1.85,0.35
33483,0.69,1.85,0.36
33484,0.69,1.85,0.37
33485,0.69,1.85,0.38
33486,0.69,1.85,0.39
33487,0.69,1.85,0.4
33488,0.69,1.85,0.41000000000000003
33489,0.69,1.85,0.42000000000000004
33490,0.69,1.85,0.43000000000000005
33491,0.69,1.85,0.44000000000000006
33492,0.69,1.85,0.45000000000000007
33493,0.69,1.85,0.45999999999999996
33494,0.69,1.85,0.47
33495,0.69,1.85,0.48
33496,0.69,1.85,0.49
33497,0.69,1.85,0.5
33498,0.69,1.9000000000000001,0.1
33499,0.69,1.9000000000000001,0.11
33500,0.69,1.9000000000000001,0.12000000000000001
33501,0.69,1.9000000000000001,0.13
33502,0.69,1.9000000000000001,0.14
33503,0.69,1.9000000000000001,0.15000000000000002
33504,0.69,1.9000000000000001,0.16
33505,0.69,1.9000000000000001,0.17
33506,0.69,1.9000000000000001,0.18
33507,0.69,1.9000000000000001,0.19
33508,0.69,1.9000000000000001,0.2
33509,0.69,1.9000000000000001,0.21000000000000002
33510,0.69,1.9000000000000001,0.22
33511,0.69,1.9000000000000001,0.23
33512,0.69,1.9000000000000001,0.24000000000000002
33513,0.69,1.9000000000000001,0.25
33514,0.69,1.9000000000000001,0.26
33515,0.69,1.9000000000000001,0.27
33516,0.69,1.9000000000000001,0.28
33517,0.69,1.9000000000000001,0.29000000000000004
33518,0.69,1.9000000000000001,0.30000000000000004
33519,0.69,1.9000000000000001,0.31
33520,0.69,1.9000000000000001,0.32
33521,0.69,1.9000000000000001,0.33
33522,0.69,1.9000000000000001,0.33999999999999997
33523,0.69,1.9000000000000001,0.35
33524,0.69,1.9000000000000001,0.36
33525,0.69,1.9000000000000001,0.37
33526,0.69,1.9000000000000001,0.38
33527,0.69,1.9000000000000001,0.39
33528,0.69,1.9000000000000001,0.4
33529,0.69,1.9000000000000001,0.41000000000000003
33530,0.69,1.9000000000000001,0.42000000000000004
33531,0.69,1.9000000000000001,0.43000000000000005
33532,0.69,1.9000000000000001,0.44000000000000006
33533,0.69,1.9000000000000001,0.45000000000000007
33534,0.69,1.9000000000000001,0.45999999999999996
33535,0.69,1.9000000000000001,0.47
33536,0.69,1.9000000000000001,0.48
33537,0.69,1.9000000000000001,0.49
33538,0.69,1.9000000000000001,0.5
33539,0.69,1.9500000000000002,0.1
33540,0.69,1.9500000000000002,0.11
33541,0.69,1.9500000000000002,0.12000000000000001
33542,0.69,1.9500000000000002,0.13
33543,0.69,1.9500000000000002,0.14
33544,0.69,1.9500000000000002,0.15000000000000002
